InvoiceID,InvoiceDate,DueDate,PaymentDate,CustomerID,CustomerName,Region,Country,City,Segment,PaymentTerms,SalesRepID,SalesRepName,InvoiceAmount,AmountReceived,OutstandingAmount,PaymentStatus,DaysToPay,DaysOverdue,AgingBucket,AgingBucketSort
AR-202509-25415,2025-09-18,2025-10-03,2025-10-05,CUST1447,Summit Partners,Europe,Spain,Madrid,SME,Net 15,REP058,Ike Okoye,18743.04,18743.04,0.0,Paid,17.0,0,Current,1
AR-202403-25416,2024-03-30,2024-05-29,2024-06-24,CUST0890,Umbra Trading,Europe,Spain,Madrid,Mid-Market,Net 60,REP013,Ella Davis,23614.81,17750.12,5864.69,Overdue,86.0,489,90+,5
AR-202412-25417,2024-12-02,2025-01-01,,CUST1426,Maple Industries,Africa,Kenya,Nairobi,SME,Net 30,REP012,Ada Ahmed,24128.31,0.0,24128.31,Overdue,,272,90+,5
AR-202506-25418,2025-06-04,2025-07-19,2025-07-22,CUST0099,Pioneer Group,UK,England,Birmingham,SME,Net 45,REP004,Chinwe Ahmed,4598.78,4598.78,0.0,Paid,48.0,0,Current,1
AR-202412-25419,2024-12-14,2025-01-13,2025-01-13,CUST0250,Pioneer Retailers,UK,England,Birmingham,SME,Net 30,REP056,Priya Khan,16389.13,16389.13,0.0,Paid,30.0,0,Current,1
AR-202401-25420,2024-01-06,2024-02-20,2024-02-23,CUST0441,Nova Retailers,Africa,South Africa,Cape Town,SME,Net 45,REP051,Ben Dubois,23902.21,23902.21,0.0,Paid,48.0,0,Current,1
AR-202509-25421,2025-09-22,2025-11-06,,CUST1000,Harbor Partners,UK,England,Birmingham,SME,Net 45,REP008,Ike Baker,17679.18,0.0,17679.18,Open,,0,Current,1
AR-202503-25422,2025-03-03,2025-04-02,2025-04-08,CUST0579,Terra Partners,Europe,Netherlands,Amsterdam,Mid-Market,Net 30,REP033,Ravi Okoye,7115.67,7115.67,0.0,Paid,36.0,0,Current,1
AR-202407-25423,2024-07-18,2024-09-16,2024-10-01,CUST1207,Willow Solutions,Africa,Nigeria,Abuja,SME,Net 60,REP009,Ike Okoye,21676.15,21676.15,0.0,Paid,75.0,0,Current,1
AR-202409-25424,2024-09-10,2024-10-10,2024-10-13,CUST0049,Quantum Industries,Europe,Italy,Rome,Mid-Market,Net 30,REP059,Sara Singh,7537.42,7537.42,0.0,Paid,33.0,0,Current,1
AR-202509-25425,2025-09-12,2025-09-27,2025-09-29,CUST0326,Quantum Holdings,Africa,Kenya,Nairobi,Mid-Market,Net 15,REP049,Tunde Hughes,2459.55,2459.55,0.0,Paid,17.0,0,Current,1
AR-202406-25426,2024-06-02,2024-06-17,,CUST0231,Orion Industries,Europe,France,Paris,SME,Net 15,REP036,Ella Baker,6132.52,0.0,6132.52,Overdue,,470,90+,5
AR-202407-25427,2024-07-24,2024-08-08,2024-08-09,CUST0460,Maple Group,UK,England,London,SME,Net 15,REP060,Liam Campbell,19951.12,19951.12,0.0,Paid,16.0,0,Current,1
AR-202403-25428,2024-03-08,2024-04-22,,CUST0268,Orion Partners,UK,Scotland,Glasgow,Mid-Market,Net 45,REP002,Ike Khan,23426.12,0.0,23426.12,Overdue,,526,90+,5
AR-202508-25429,2025-08-01,2025-08-31,2025-09-02,CUST1227,Delta Holdings,Africa,South Africa,Cape Town,SME,Net 30,REP039,Julia Singh,465.52,465.52,0.0,Paid,32.0,0,Current,1
AR-202502-25430,2025-02-01,2025-03-18,2025-04-11,CUST1458,River Trading,Europe,Netherlands,Amsterdam,SME,Net 45,REP059,Sara Singh,15070.94,3893.87,11177.07,Overdue,69.0,196,90+,5
AR-202507-25431,2025-07-21,2025-09-04,2025-09-05,CUST1269,Alpha Solutions,Africa,South Africa,Johannesburg,Mid-Market,Net 45,REP038,Ben Chen,5473.44,5473.44,0.0,Paid,46.0,0,Current,1
AR-202509-25432,2025-09-13,2025-10-13,2025-10-14,CUST0218,Umbra Partners,UK,Scotland,Glasgow,SME,Net 30,REP016,Femi Okoye,9057.54,9057.54,0.0,Paid,31.0,0,Current,1
AR-202502-25433,2025-02-01,2025-03-03,2025-03-03,CUST1376,Xenon Trading,Europe,Germany,Berlin,SME,Net 30,REP053,Julia Lee,13325.27,13325.27,0.0,Paid,30.0,0,Current,1
AR-202509-25434,2025-09-15,2025-09-30,2025-10-02,CUST1171,Delta Solutions,UK,England,Birmingham,Enterprise,Net 15,REP005,Sara Chen,22741.0,22741.0,0.0,Paid,17.0,0,Current,1
AR-202411-25435,2024-11-08,2024-12-08,2024-12-03,CUST1276,Pioneer Partners,Europe,France,Paris,Enterprise,Net 30,REP044,Liam Smith,5970.51,5970.51,0.0,Paid,25.0,0,Current,1
AR-202502-25436,2025-02-08,2025-04-09,2025-04-09,CUST1341,Vertex Trading,UK,Scotland,Glasgow,SME,Net 60,REP004,Chinwe Ahmed,14798.95,14798.95,0.0,Paid,60.0,0,Current,1
AR-202502-25437,2025-02-17,2025-03-04,2025-03-05,CUST1203,Umbra Supplies,Africa,South Africa,Cape Town,SME,Net 15,REP055,Ike Williams,15334.48,15334.48,0.0,Paid,16.0,0,Current,1
AR-202507-25438,2025-07-31,2025-09-14,,CUST1422,Summit Partners,Europe,Spain,Madrid,SME,Net 45,REP013,Ella Davis,20066.24,0.0,20066.24,Overdue,,16,1-30,2
AR-202406-25439,2024-06-29,2024-07-29,2024-07-30,CUST1246,Alpha Group,Africa,Nigeria,Abuja,Mid-Market,Net 30,REP055,Ike Williams,3559.38,1291.17,2268.21,Overdue,31.0,428,90+,5
AR-202403-25440,2024-03-02,2024-04-16,2024-04-16,CUST1131,Maple Group,Africa,Nigeria,Lagos,SME,Net 45,REP037,Maya Patel,9316.33,9316.33,0.0,Paid,45.0,0,Current,1
AR-202409-25441,2024-09-03,2024-10-03,2024-10-05,CUST0060,Cedar Enterprises,Africa,South Africa,Johannesburg,Enterprise,Net 30,REP001,Ravi Ahmed,21473.24,21473.24,0.0,Paid,32.0,0,Current,1
AR-202503-25442,2025-03-06,2025-04-20,2025-04-14,CUST0020,Alpha Holdings,UK,England,Leeds,Mid-Market,Net 45,REP048,Ella Garcia,833.04,833.04,0.0,Paid,39.0,0,Current,1
AR-202505-25443,2025-05-24,2025-06-08,2025-06-09,CUST0785,Beta Trading,Africa,Nigeria,Abuja,SME,Net 15,REP046,Ben Williams,13306.92,13306.92,0.0,Paid,16.0,0,Current,1
AR-202501-25444,2025-01-04,2025-01-19,2025-01-20,CUST1278,Summit Trading,Africa,South Africa,Cape Town,SME,Net 15,REP009,Ike Okoye,4760.16,4760.16,0.0,Paid,16.0,0,Current,1
AR-202405-25445,2024-05-24,2024-06-08,2024-07-06,CUST0212,Epsilon Retailers,UK,England,Birmingham,SME,Net 15,REP005,Sara Chen,7762.27,2663.75,5098.52,Overdue,43.0,479,90+,5
AR-202405-25446,2024-05-26,2024-06-10,2024-06-13,CUST0834,Terra Partners,Africa,Nigeria,Lagos,SME,Net 15,REP011,Maya Williams,11705.06,11705.06,0.0,Paid,18.0,0,Current,1
AR-202402-25447,2024-02-23,2024-04-08,2024-04-08,CUST0900,Delta Trading,Africa,Nigeria,Lagos,SME,Net 45,REP028,Ike Brown,2257.47,2257.47,0.0,Paid,45.0,0,Current,1
AR-202407-25448,2024-07-12,2024-08-26,2024-09-16,CUST0926,Cedar Solutions,Africa,Nigeria,Abuja,SME,Net 45,REP019,Ben Campbell,6527.36,6527.36,0.0,Paid,66.0,0,Current,1
AR-202408-25449,2024-08-12,2024-09-11,2024-09-11,CUST1497,Aspen Enterprises,UK,England,London,Mid-Market,Net 30,REP005,Sara Chen,11969.2,11969.2,0.0,Paid,30.0,0,Current,1
AR-202509-25450,2025-09-28,2025-10-28,2025-10-30,CUST0581,Delta Logistics,Europe,Spain,Madrid,SME,Net 30,REP021,Ella Hughes,11868.62,11868.62,0.0,Paid,32.0,0,Current,1
AR-202503-25451,2025-03-06,2025-04-20,2025-04-23,CUST0502,Aspen Trading,UK,England,Birmingham,Mid-Market,Net 45,REP002,Ike Khan,14755.01,14755.01,0.0,Paid,48.0,0,Current,1
AR-202405-25452,2024-05-06,2024-05-21,2024-06-19,CUST0484,Willow Enterprises,UK,England,London,Mid-Market,Net 15,REP054,Kemi Ahmed,20415.17,20415.17,0.0,Paid,44.0,0,Current,1
AR-202503-25453,2025-03-23,2025-04-22,2025-04-24,CUST0186,Terra Retailers,UK,England,Leeds,Mid-Market,Net 30,REP002,Ike Khan,22389.09,22389.09,0.0,Paid,32.0,0,Current,1
AR-202411-25454,2024-11-09,2024-12-09,2024-12-12,CUST0270,Harbor Industries,UK,England,London,SME,Net 30,REP004,Chinwe Ahmed,22900.88,22900.88,0.0,Paid,33.0,0,Current,1
AR-202404-25455,2024-04-09,2024-05-24,2024-05-25,CUST0475,Orion Partners,Europe,Italy,Rome,SME,Net 45,REP013,Ella Davis,10089.75,10089.75,0.0,Paid,46.0,0,Current,1
AR-202409-25456,2024-09-14,2024-10-14,2024-10-30,CUST1497,Aspen Enterprises,UK,England,London,Mid-Market,Net 30,REP003,Noah Muller,22571.86,22571.86,0.0,Paid,46.0,0,Current,1
AR-202408-25457,2024-08-02,2024-09-01,2024-09-03,CUST0432,Aspen Enterprises,Europe,Italy,Rome,Enterprise,Net 30,REP018,Liam Khan,19527.5,19527.5,0.0,Paid,32.0,0,Current,1
AR-202403-25458,2024-03-27,2024-04-26,2024-05-11,CUST0736,Pioneer Holdings,UK,England,London,SME,Net 30,REP060,Liam Campbell,3148.54,1515.19,1633.35,Overdue,45.0,522,90+,5
AR-202509-25459,2025-09-20,2025-11-04,2025-12-08,CUST0978,Aspen Industries,Europe,Netherlands,Amsterdam,SME,Net 45,REP027,Tunde Campbell,16407.04,8253.86,8153.18,Partially Paid,79.0,0,Current,1
AR-202406-25460,2024-06-01,2024-07-01,2024-06-28,CUST0904,Epsilon Enterprises,Europe,Germany,Berlin,Mid-Market,Net 30,REP027,Tunde Campbell,17555.44,17555.44,0.0,Paid,27.0,0,Current,1
AR-202503-25461,2025-03-18,2025-04-17,,CUST0468,Delta Group,Africa,South Africa,Johannesburg,Mid-Market,Net 30,REP001,Ravi Ahmed,23898.04,0.0,23898.04,Overdue,,166,90+,5
AR-202501-25462,2025-01-11,2025-02-10,,CUST0186,Terra Retailers,UK,England,Leeds,Mid-Market,Net 30,REP054,Kemi Ahmed,13939.98,0.0,13939.98,Overdue,,232,90+,5
AR-202402-25463,2024-02-11,2024-03-27,2024-04-27,CUST0073,Orion Holdings,UK,England,Leeds,Enterprise,Net 45,REP047,Priya Baker,4167.34,2497.55,1669.79,Overdue,76.0,552,90+,5
AR-202407-25464,2024-07-06,2024-07-21,,CUST1312,Radiant Logistics,Africa,South Africa,Cape Town,Mid-Market,Net 15,REP010,Tunde Khan,9627.55,0.0,9627.55,Overdue,,436,90+,5
AR-202408-25465,2024-08-19,2024-10-18,2024-10-11,CUST0664,Summit Holdings,Europe,Italy,Rome,SME,Net 60,REP018,Liam Khan,15871.02,15871.02,0.0,Paid,53.0,0,Current,1
AR-202402-25466,2024-02-25,2024-03-26,2024-03-26,CUST0356,Terra Partners,Africa,Nigeria,Lagos,SME,Net 30,REP022,Kemi Garcia,13919.37,13919.37,0.0,Paid,30.0,0,Current,1
AR-202509-25467,2025-09-02,2025-10-17,2025-10-17,CUST0817,Aspen Industries,Africa,Kenya,Nairobi,SME,Net 45,REP037,Maya Patel,22492.84,22492.84,0.0,Paid,45.0,0,Current,1
AR-202501-25468,2025-01-18,2025-03-04,2025-03-25,CUST0966,Orion Retailers,Europe,France,Paris,SME,Net 45,REP033,Ravi Okoye,9905.89,9905.89,0.0,Paid,66.0,0,Current,1
AR-202409-25469,2024-09-28,2024-11-27,2024-11-28,CUST0284,Harbor Enterprises,Africa,South Africa,Cape Town,SME,Net 60,REP009,Ike Okoye,23570.99,23570.99,0.0,Paid,61.0,0,Current,1
AR-202506-25470,2025-06-24,2025-08-08,,CUST0746,Xenon Retailers,Africa,Kenya,Nairobi,SME,Net 45,REP028,Ike Brown,13506.59,0.0,13506.59,Overdue,,53,31-60,3
AR-202508-25471,2025-08-20,2025-09-19,2025-09-22,CUST1214,Vertex Group,UK,England,Leeds,SME,Net 30,REP043,Ravi Nguyen,9340.89,9340.89,0.0,Paid,33.0,0,Current,1
AR-202401-25472,2024-01-03,2024-02-17,2024-03-20,CUST0615,Beta Supplies,UK,England,Birmingham,SME,Net 45,REP032,Sara Garcia,21733.35,21733.35,0.0,Paid,77.0,0,Current,1
AR-202407-25473,2024-07-26,2024-09-24,2024-09-25,CUST1153,Harbor Holdings,Europe,Italy,Rome,SME,Net 60,REP024,David Rossi,24803.98,24803.98,0.0,Paid,61.0,0,Current,1
AR-202407-25474,2024-07-12,2024-08-11,2024-08-12,CUST1089,Epsilon Enterprises,UK,England,Leeds,Enterprise,Net 30,REP032,Sara Garcia,17114.93,17114.93,0.0,Paid,31.0,0,Current,1
AR-202403-25475,2024-03-15,2024-05-14,,CUST1011,Xenon Holdings,Africa,Nigeria,Abuja,Enterprise,Net 60,REP037,Maya Patel,11409.03,0.0,11409.03,Overdue,,504,90+,5
AR-202408-25476,2024-08-31,2024-09-30,,CUST1268,Nova Industries,Africa,South Africa,Johannesburg,Mid-Market,Net 30,REP037,Maya Patel,14158.6,0.0,14158.6,Overdue,,365,90+,5
AR-202401-25477,2024-01-23,2024-03-23,2024-04-09,CUST1011,Xenon Holdings,Africa,Nigeria,Abuja,Enterprise,Net 60,REP010,Tunde Khan,1915.25,645.57,1269.68,Overdue,77.0,556,90+,5
AR-202502-25478,2025-02-19,2025-04-05,2025-04-14,CUST1480,Delta Trading,Europe,Italy,Rome,Mid-Market,Net 45,REP036,Ella Baker,11990.29,11990.29,0.0,Paid,54.0,0,Current,1
AR-202402-25479,2024-02-01,2024-03-17,2024-04-08,CUST0022,River Partners,UK,Scotland,Glasgow,SME,Net 45,REP005,Sara Chen,2150.12,2150.12,0.0,Paid,67.0,0,Current,1
AR-202508-25480,2025-08-11,2025-09-10,2025-09-06,CUST0702,Orion Holdings,Africa,Nigeria,Abuja,SME,Net 30,REP039,Julia Singh,14036.26,14036.26,0.0,Paid,26.0,0,Current,1
AR-202401-25481,2024-01-31,2024-03-31,,CUST0309,Nova Trading,UK,Scotland,Glasgow,SME,Net 60,REP015,David Muller,22057.59,0.0,22057.59,Overdue,,548,90+,5
AR-202406-25482,2024-06-29,2024-07-29,,CUST1033,Radiant Holdings,Europe,Spain,Madrid,Mid-Market,Net 30,REP014,Sara Nguyen,22061.18,0.0,22061.18,Overdue,,428,90+,5
AR-202408-25483,2024-08-13,2024-09-12,2024-09-15,CUST1304,Beta Enterprises,Europe,Germany,Berlin,SME,Net 30,REP029,Hannah Baker,21897.98,21897.98,0.0,Paid,33.0,0,Current,1
AR-202404-25484,2024-04-15,2024-05-15,2024-05-15,CUST1234,Harbor Supplies,UK,England,Manchester,Enterprise,Net 30,REP031,Kemi Nguyen,11272.49,11272.49,0.0,Paid,30.0,0,Current,1
AR-202407-25485,2024-07-27,2024-08-26,2024-10-09,CUST1063,Cedar Supplies,UK,England,London,SME,Net 30,REP005,Sara Chen,10096.2,10096.2,0.0,Paid,74.0,0,Current,1
AR-202509-25486,2025-09-13,2025-10-13,2025-11-10,CUST0967,Radiant Enterprises,UK,England,London,SME,Net 30,REP054,Kemi Ahmed,22494.08,22494.08,0.0,Paid,58.0,0,Current,1
AR-202403-25487,2024-03-29,2024-04-28,2024-05-20,CUST0839,Orion Holdings,Europe,Germany,Berlin,Mid-Market,Net 30,REP053,Julia Lee,14244.01,14244.01,0.0,Paid,52.0,0,Current,1
AR-202410-25488,2024-10-06,2024-11-05,2024-11-08,CUST1340,Cedar Group,Europe,Spain,Madrid,SME,Net 30,REP030,Ben Hughes,4052.8,4052.8,0.0,Paid,33.0,0,Current,1
AR-202501-25489,2025-01-23,2025-02-07,2025-02-10,CUST1476,Maple Holdings,UK,England,Leeds,Mid-Market,Net 15,REP043,Ravi Nguyen,11346.15,11346.15,0.0,Paid,18.0,0,Current,1
AR-202411-25490,2024-11-20,2024-12-20,2024-12-20,CUST1375,Delta Supplies,Europe,Spain,Madrid,Enterprise,Net 30,REP013,Ella Davis,24508.4,24508.4,0.0,Paid,30.0,0,Current,1
AR-202505-25491,2025-05-29,2025-06-28,2025-08-07,CUST0216,Willow Enterprises,Europe,Germany,Berlin,SME,Net 30,REP029,Hannah Baker,20260.9,20260.9,0.0,Paid,70.0,0,Current,1
AR-202506-25492,2025-06-23,2025-08-07,2025-08-10,CUST1049,Radiant Enterprises,Africa,South Africa,Johannesburg,SME,Net 45,REP012,Ada Ahmed,17511.31,17511.31,0.0,Paid,48.0,0,Current,1
AR-202401-25493,2024-01-25,2024-02-24,2024-02-25,CUST0866,Xenon Retailers,UK,England,Manchester,Mid-Market,Net 30,REP043,Ravi Nguyen,13974.11,13974.11,0.0,Paid,31.0,0,Current,1
AR-202509-25494,2025-09-15,2025-10-15,2025-10-21,CUST1321,Nova Partners,UK,England,Birmingham,SME,Net 30,REP040,Noah Rossi,1081.38,1081.38,0.0,Paid,36.0,0,Current,1
AR-202407-25495,2024-07-13,2024-08-12,,CUST0968,Willow Trading,UK,Scotland,Glasgow,SME,Net 30,REP015,David Muller,3051.27,0.0,3051.27,Overdue,,414,90+,5
AR-202506-25496,2025-06-07,2025-07-22,2025-07-17,CUST1123,Terra Enterprises,Africa,Kenya,Nairobi,Mid-Market,Net 45,REP051,Ben Dubois,18657.53,18657.53,0.0,Paid,40.0,0,Current,1
AR-202501-25497,2025-01-09,2025-03-10,2025-03-04,CUST0190,Harbor Supplies,Africa,Nigeria,Lagos,Mid-Market,Net 60,REP045,Chinwe Nguyen,3306.04,3306.04,0.0,Paid,54.0,0,Current,1
AR-202406-25498,2024-06-04,2024-08-03,,CUST0634,Cedar Holdings,Africa,South Africa,Cape Town,Enterprise,Net 60,REP001,Ravi Ahmed,2536.42,0.0,2536.42,Overdue,,423,90+,5
AR-202403-25499,2024-03-29,2024-04-28,2024-06-08,CUST1434,Harbor Solutions,UK,England,Birmingham,SME,Net 30,REP008,Ike Baker,13512.09,13512.09,0.0,Paid,71.0,0,Current,1
AR-202506-25500,2025-06-01,2025-06-16,2025-06-19,CUST1471,Radiant Group,Africa,South Africa,Johannesburg,SME,Net 15,REP045,Chinwe Nguyen,11480.96,11480.96,0.0,Paid,18.0,0,Current,1
AR-202506-25501,2025-06-24,2025-07-24,,CUST0051,Beta Industries,UK,Scotland,Glasgow,SME,Net 30,REP054,Kemi Ahmed,1373.3,0.0,1373.3,Overdue,,68,61-90,4
AR-202501-25502,2025-01-20,2025-03-06,2025-03-06,CUST1180,Willow Solutions,UK,England,Leeds,SME,Net 45,REP056,Priya Khan,12103.11,12103.11,0.0,Paid,45.0,0,Current,1
AR-202504-25503,2025-04-01,2025-05-16,2025-06-27,CUST1165,Quantum Logistics,Africa,Nigeria,Abuja,Mid-Market,Net 45,REP009,Ike Okoye,8176.97,8176.97,0.0,Paid,87.0,0,Current,1
AR-202509-25504,2025-09-25,2025-10-25,2025-10-20,CUST0206,Vertex Supplies,UK,England,Manchester,SME,Net 30,REP047,Priya Baker,6462.52,6462.52,0.0,Paid,25.0,0,Current,1
AR-202408-25505,2024-08-01,2024-08-31,2024-09-22,CUST1450,Summit Retailers,Africa,Nigeria,Abuja,SME,Net 30,REP007,Liam Chen,5081.21,5081.21,0.0,Paid,52.0,0,Current,1
AR-202409-25506,2024-09-13,2024-09-28,2024-10-16,CUST1218,Beta Partners,Africa,Nigeria,Abuja,Mid-Market,Net 15,REP020,Hannah Lee,9421.12,7230.91,2190.21,Overdue,33.0,367,90+,5
AR-202502-25507,2025-02-28,2025-04-14,,CUST1114,Alpha Logistics,Africa,Nigeria,Lagos,Enterprise,Net 45,REP012,Ada Ahmed,11028.42,0.0,11028.42,Overdue,,169,90+,5
AR-202408-25508,2024-08-31,2024-10-15,2024-10-16,CUST0072,Quantum Logistics,Europe,Italy,Rome,SME,Net 45,REP034,Ola Patel,1555.79,1555.79,0.0,Paid,46.0,0,Current,1
AR-202504-25509,2025-04-06,2025-05-06,2025-06-09,CUST0196,Xenon Supplies,UK,England,Manchester,Enterprise,Net 30,REP056,Priya Khan,15632.15,15632.15,0.0,Paid,64.0,0,Current,1
AR-202412-25510,2024-12-05,2025-01-04,2025-01-07,CUST0514,Pioneer Supplies,Europe,France,Paris,SME,Net 30,REP053,Julia Lee,7635.43,7635.43,0.0,Paid,33.0,0,Current,1
AR-202402-25511,2024-02-27,2024-03-28,2024-03-30,CUST0350,Harbor Industries,UK,Scotland,Glasgow,SME,Net 30,REP005,Sara Chen,22768.42,22768.42,0.0,Paid,32.0,0,Current,1
AR-202403-25512,2024-03-09,2024-03-24,2024-04-25,CUST1122,Summit Logistics,Africa,South Africa,Cape Town,SME,Net 15,REP035,Priya Lee,13778.91,8989.03,4789.88,Overdue,47.0,555,90+,5
AR-202403-25513,2024-03-30,2024-04-29,2024-05-20,CUST0256,Maple Retailers,UK,England,Manchester,Mid-Market,Net 30,REP054,Kemi Ahmed,17358.79,17358.79,0.0,Paid,51.0,0,Current,1
AR-202507-25514,2025-07-30,2025-08-29,2025-08-30,CUST1396,Quantum Industries,UK,England,Manchester,Mid-Market,Net 30,REP016,Femi Okoye,2470.26,2470.26,0.0,Paid,31.0,0,Current,1
AR-202508-25515,2025-08-16,2025-09-30,2025-09-30,CUST0365,Nova Holdings,Africa,Nigeria,Lagos,SME,Net 45,REP037,Maya Patel,6274.26,6274.26,0.0,Paid,45.0,0,Current,1
AR-202505-25516,2025-05-24,2025-06-23,2025-06-29,CUST0885,Nova Retailers,UK,England,Leeds,SME,Net 30,REP005,Sara Chen,14171.67,14171.67,0.0,Paid,36.0,0,Current,1
AR-202405-25517,2024-05-30,2024-07-14,,CUST1490,Epsilon Solutions,UK,Scotland,Glasgow,SME,Net 45,REP031,Kemi Nguyen,6305.31,0.0,6305.31,Overdue,,443,90+,5
AR-202404-25518,2024-04-08,2024-04-23,,CUST0484,Willow Enterprises,UK,England,London,Mid-Market,Net 15,REP016,Femi Okoye,1553.41,0.0,1553.41,Overdue,,525,90+,5
AR-202502-25519,2025-02-25,2025-04-11,2025-04-18,CUST0544,Orion Group,Europe,Spain,Madrid,SME,Net 45,REP041,Quinn Dubois,5253.0,5253.0,0.0,Paid,52.0,0,Current,1
AR-202403-25520,2024-03-31,2024-05-15,2024-05-15,CUST1114,Alpha Logistics,Africa,Nigeria,Lagos,Enterprise,Net 45,REP020,Hannah Lee,21704.68,21704.68,0.0,Paid,45.0,0,Current,1
AR-202507-25521,2025-07-11,2025-08-10,,CUST0335,Terra Partners,UK,Scotland,Glasgow,Mid-Market,Net 30,REP015,David Muller,7032.56,0.0,7032.56,Overdue,,51,31-60,3
AR-202504-25522,2025-04-08,2025-05-23,,CUST0482,Vertex Enterprises,Europe,Netherlands,Amsterdam,Mid-Market,Net 45,REP026,Maya Campbell,9562.58,0.0,9562.58,Overdue,,130,90+,5
AR-202501-25523,2025-01-17,2025-03-03,2025-03-06,CUST0263,Quantum Trading,Europe,Netherlands,Amsterdam,Mid-Market,Net 45,REP013,Ella Davis,5527.54,5527.54,0.0,Paid,48.0,0,Current,1
AR-202407-25524,2024-07-11,2024-09-09,2024-09-26,CUST1128,Aspen Logistics,UK,England,London,Enterprise,Net 60,REP056,Priya Khan,14643.52,14643.52,0.0,Paid,77.0,0,Current,1
AR-202504-25525,2025-04-14,2025-05-29,2025-05-22,CUST1055,Terra Logistics,Africa,Nigeria,Abuja,SME,Net 45,REP038,Ben Chen,2044.63,2044.63,0.0,Paid,38.0,0,Current,1
AR-202412-25526,2024-12-13,2024-12-28,2024-12-30,CUST0242,Umbra Group,Africa,South Africa,Johannesburg,Mid-Market,Net 15,REP046,Ben Williams,2810.74,2810.74,0.0,Paid,17.0,0,Current,1
AR-202504-25527,2025-04-22,2025-05-22,2025-05-24,CUST0715,River Industries,Africa,Nigeria,Abuja,Enterprise,Net 30,REP055,Ike Williams,24800.95,24800.95,0.0,Paid,32.0,0,Current,1
AR-202409-25528,2024-09-06,2024-11-05,2024-11-07,CUST0499,Umbra Industries,Africa,Nigeria,Lagos,Mid-Market,Net 60,REP001,Ravi Ahmed,24603.37,24603.37,0.0,Paid,62.0,0,Current,1
AR-202412-25529,2024-12-20,2025-01-19,2025-02-07,CUST0758,Pioneer Logistics,Africa,Nigeria,Abuja,Mid-Market,Net 30,REP052,Priya Smith,24651.53,17921.09,6730.44,Overdue,49.0,254,90+,5
AR-202410-25530,2024-10-17,2024-11-16,2024-11-17,CUST1045,Maple Partners,UK,Scotland,Glasgow,SME,Net 30,REP050,Ella Khan,4013.84,4013.84,0.0,Paid,31.0,0,Current,1
AR-202405-25531,2024-05-25,2024-07-09,2024-07-09,CUST0447,Epsilon Supplies,Europe,France,Paris,SME,Net 45,REP027,Tunde Campbell,7590.98,7590.98,0.0,Paid,45.0,0,Current,1
AR-202507-25532,2025-07-06,2025-09-04,,CUST1325,Maple Supplies,Europe,Netherlands,Amsterdam,SME,Net 60,REP013,Ella Davis,9228.81,0.0,9228.81,Overdue,,26,1-30,2
AR-202506-25533,2025-06-05,2025-07-20,2025-07-21,CUST1399,Nova Supplies,Europe,Germany,Berlin,SME,Net 45,REP017,Tunde Williams,3825.19,3825.19,0.0,Paid,46.0,0,Current,1
AR-202406-25534,2024-06-27,2024-07-12,2024-07-15,CUST0460,Maple Group,UK,England,London,SME,Net 15,REP008,Ike Baker,10784.28,10784.28,0.0,Paid,18.0,0,Current,1
AR-202403-25535,2024-03-22,2024-04-21,2024-04-21,CUST0931,Radiant Solutions,Africa,South Africa,Cape Town,SME,Net 30,REP023,Kemi Lee,4164.4,4164.4,0.0,Paid,30.0,0,Current,1
AR-202410-25536,2024-10-22,2024-11-06,2024-12-07,CUST0117,Alpha Partners,Africa,Nigeria,Abuja,SME,Net 15,REP019,Ben Campbell,17462.13,7725.33,9736.8,Overdue,46.0,328,90+,5
AR-202408-25537,2024-08-18,2024-09-17,2024-09-10,CUST0496,Epsilon Industries,Africa,South Africa,Johannesburg,Mid-Market,Net 30,REP010,Tunde Khan,23916.68,23916.68,0.0,Paid,23.0,0,Current,1
AR-202506-25538,2025-06-04,2025-06-19,2025-07-26,CUST0242,Umbra Group,Africa,South Africa,Johannesburg,Mid-Market,Net 15,REP035,Priya Lee,16367.14,16367.14,0.0,Paid,52.0,0,Current,1
AR-202409-25539,2024-09-22,2024-10-22,2024-10-16,CUST0628,Vertex Logistics,UK,England,Manchester,SME,Net 30,REP060,Liam Campbell,24466.3,24466.3,0.0,Paid,24.0,0,Current,1
AR-202408-25540,2024-08-09,2024-09-08,,CUST1309,Quantum Trading,UK,Scotland,Glasgow,SME,Net 30,REP060,Liam Campbell,19806.94,0.0,19806.94,Overdue,,387,90+,5
AR-202503-25541,2025-03-27,2025-04-26,,CUST0561,Willow Retailers,Africa,South Africa,Cape Town,SME,Net 30,REP049,Tunde Hughes,16077.56,0.0,16077.56,Overdue,,157,90+,5
AR-202507-25542,2025-07-21,2025-08-05,2025-08-10,CUST0888,Vertex Logistics,Africa,South Africa,Cape Town,Mid-Market,Net 15,REP010,Tunde Khan,12129.93,9699.96,2429.97,Overdue,20.0,56,31-60,3
AR-202411-25543,2024-11-21,2024-12-21,2024-12-21,CUST0186,Terra Retailers,UK,England,Leeds,Mid-Market,Net 30,REP054,Kemi Ahmed,15643.87,15643.87,0.0,Paid,30.0,0,Current,1
AR-202403-25544,2024-03-14,2024-04-28,2024-05-01,CUST1430,Alpha Holdings,UK,England,Leeds,Mid-Market,Net 45,REP048,Ella Garcia,18906.63,18906.63,0.0,Paid,48.0,0,Current,1
